timestamp(ms),pid_val,time,err,pwm_period,temp,
"1737990896.41",,,,,"35.06",
"1737990896.43",,"795056",,,,
"1737990896.447",,,,,"35.16",
"1737990896.467",,"795091",,,,
"1737990896.48",,,,,"35.16",
"1737990896.5",,"795126",,,,
"1737990896.516",,,,,"35.11",
"1737990896.537",,"795162",,,,
"1737990896.55",,,,,"35.06",
"1737990896.574",,"795197",,,,
"1737990896.586",,,,,"35.3",
"1737990896.607",,"795233",,,,
"1737990896.623",,,,,"35.21",
"1737990896.643",,"795268",,,,
"1737990896.656",,,,,"35.35",
"1737990896.68",,"795303",,,,
"1737990896.693",,,,,"35.16",
"1737990896.713",,"795338",,,,
"1737990896.73",,,,,"35.25",
"1737990896.75",,"795374",,,,
"1737990896.762",,,,,"35.11",
"1737990896.787",,"795409",,,,
"1737990896.799",,,,,"35.21",
"1737990896.82",,"795445",,,,
"1737990896.836",,,,,"35.11",
"1737990896.857",,"795480",,,,
"1737990896.869",,,,,"35.25",
"1737990896.893",,"795515",,,,
"1737990896.905",,,,,"35.11",
"1737990896.926",,"795551",,,,
"1737990896.939",,,,,"35.3",
"1737990896.963",,"795586",,,,
"1737990896.975",,,,,"35.06",
"1737990896.996",,"795622",,,,
"1737990897.012",,,,,"35.21",
"1737990897.032",,"795657",,,,
"1737990897.045",,,,,"35.11",
"1737990897.069",,"795693",,,,
"1737990897.082",,,,,"35.35",
"1737990897.102",,"795727",,,,
"1737990897.119",,,,,"35.3",
"1737990897.139",,"795763",,,,
"1737990897.151",,,,,"35.16",
"1737990897.176",,"795798",,,,
"1737990897.188",,,,,"35.11",
"1737990897.209",,"795834",,,,
"1737990897.225",,,,,"35.3",
"1737990897.245",,"795869",,,,
"1737990897.258",,,,,"35.16",
"1737990897.283",,"795905",,,,
"1737990897.295",,,,,"35.21",
"1737990897.315",,"795939",,,,
"1737990897.332",,,,,"35.21",
"1737990897.352",,"795975",,,,
"1737990897.364",,,,,"35.11",
"1737990897.389",,"796010",,,,
"1737990897.402",,,,,"35.06",
"1737990897.422",,"796046",,,,
"1737990897.434",,,,,"35.16",
"1737990897.458",,"796082",,,,
"1737990897.471",,,,,"35.21",
"1737990897.491",,"796116",,,,
"1737990897.508",,,,,"35.21",
"1737990897.528",,"796152",,,,
"1737990897.54",,,,,"35.16",
"1737990897.565",,"796187",,,,
"1737990897.577",,,,,"35.25",
"1737990897.598",,"796223",,,,
"1737990897.614",,,,,"35.3",
"1737990897.635",,"796258",,,,
"1737990897.647",,,,,"35.16",
"1737990897.671",,"796294",,,,
"1737990897.684",,,,,"35.25",
"1737990897.704",,"796328",,,,
"1737990897.721",,,,,"35.11",
"1737990897.741",,"796364",,,,
"1737990897.753",,,,,"35.21",
"1737990897.778",,"796399",,,,
"1737990897.79",,,,,"35.21",
"1737990897.811",,"796435",,,,
"1737990897.827",,,,,"35.06",
"1737990897.847",,"796470",,,,
"1737990897.86",,,,,"35.3",
"1737990897.884",,"796506",,,,
"1737990897.897",,,,,"35.11",
"1737990897.917",,"796540",,,,
"1737990897.93",,,,,"35.21",
"1737990897.954",,"796576",,,,
"1737990897.966",,,,,"35.21",
"1737990897.987",,"796611",,,,
"1737990898.004",,,,,"35.35",
"1737990898.024",,"796647",,,,
"1737990898.036",,,,,"35.11",
"1737990898.061",,"796683",,,,
"1737990898.073",,,,,"35.16",
"1737990898.093",,"796718",,,,
"1737990898.11",,,,,"35.11",
"1737990898.13",,"796753",,,,
"1737990898.142",,,,,"35.25",
"1737990898.167",,"796788",,,,
"1737990898.179",,,,,"35.11",
"1737990898.2",,"796824",,,,
"1737990898.216",,,,,"35.3",
"1737990898.237",,"796859",,,,
"1737990898.249",,,,,"35.35",
"1737990898.274",,"796895",,,,
"1737990898.286",,,,,"35.16",
"1737990898.306",,"796930",,,,
"1737990898.323",,,,,"35.21",
"1737990898.343",,"796965",,,,
"1737990898.355",,,,,"35.16",
"1737990898.38",,"797000",,,,
"1737990898.392",,,,,"35.21",
"1737990898.413",,"797036",,,,
"1737990898.425",,,,,"35.25",
"1737990898.45",,"797071",,,,
"1737990898.462",,,,,"35.3",
"1737990898.482",,"797107",,,,
"1737990898.499",,,,,"35.45",
"1737990898.519",,"797142",,,,
"1737990898.532",,,,,"35.16",
"1737990898.556",,"797177",,,,
"1737990898.568",,,,,"35.21",
"1737990898.589",,"797213",,,,
"1737990898.605",,,,,"35.35",
"1737990898.626",,"797248",,,,
"1737990898.638",,,,,"35.35",
"1737990898.663",,"797284",,,,
"1737990898.675",,,,,"35.25",
"1737990898.695",,"797319",,,,
"1737990898.712",,,,,"35.4",
"1737990898.733",,"797355",,,,
"1737990898.745",,,,,"35.35",
"1737990898.769",,"797389",,,,
"1737990898.782",,,,,"35.4",
"1737990898.802",,"797425",,,,
"1737990898.818",,,,,"35.25",
"1737990898.839",,"797460",,,,
"1737990898.851",,,,,"35.45",
"1737990898.876",,"797496",,,,
"1737990898.888",,,,,"35.3",
"1737990898.909",,"797531",,,,
"1737990898.921",,,,,"35.4",
"1737990898.945",,"797566",,,,
"1737990898.957",,,,,"35.25",
"1737990898.978",,"797601",,,,
"1737990898.995",,,,,"35.35",
"1737990899.015",,"797637",,,,
"1737990899.027",,,,,"35.25",
"1737990899.052",,"797672",,,,
"1737990899.064",,,,,"35.25",
"1737990899.084",,"797708",,,,
"1737990899.101",,,,,"35.35",
"1737990899.121",,"797743",,,,
"1737990899.134",,,,,"35.4",
"1737990899.158",,"797778",,,,
"1737990899.171",,,,,"35.35",
"1737990899.191",,"797814",,,,
"1737990899.207",,,,,"35.35",
"1737990899.228",,"797849",,,,
"1737990899.24",,,,,"35.35",
"1737990899.265",,"797885",,,,
"1737990899.277",,,,,"35.3",
"1737990899.297",,"797920",,,,
"1737990899.314",,,,,"35.4",
"1737990899.334",,"797956",,,,
"1737990899.347",,,,,"35.25",
"1737990899.371",,"797990",,,,
"1737990899.383",,,,,"35.4",
"1737990899.404",,"798026",,,,
"1737990899.416",,,,,"35.35",
"1737990899.441",,"798061",,,,
"1737990899.453",,,,,"35.45",
"1737990899.473",,"798097",,,,
"1737990899.49",,,,,"35.4",
"1737990899.51",,"798132",,,,
"1737990899.523",,,,,"35.35",
"1737990899.547",,"798168",,,,
"1737990899.56",,,,,"35.3",
"1737990899.58",,"798202",,,,
"1737990899.596",,,,,"35.4",
"1737990899.617",,"798238",,,,
"1737990899.63",,,,,"35.4",
"1737990899.654",,"798273",,,,
"1737990899.666",,,,,"35.35",
"1737990899.687",,"798309",,,,
"1737990899.703",,,,,"35.25",
"1737990899.724",,"798345",,,,
"1737990899.736",,,,,"35.16",
"1737990899.76",,"798380",,,,
"1737990899.772",,,,,"35.4",
"1737990899.793",,"798415",,,,
"1737990899.809",,,,,"35.4",
"1737990899.83",,"798450",,,,
"1737990899.842",,,,,"35.25",
"1737990899.863",,"798486",,,,
"1737990899.879",,,,,"35.25",
"1737990899.899",,"798521",,,,
"1737990899.912",,,,,"35.25",
"1737990899.936",,"798557",,,,
"1737990899.949",,,,,"35.4",
"1737990899.969",,"798592",,,,
"1737990899.986",,,,,"35.25",
"1737990900.006",,"798627",,,,
"1737990900.018",,,,,"35.35",
"1737990900.043",,"798662",,,,
"1737990900.055",,,,,"35.4",
"1737990900.076",,"798698",,,,
"1737990900.092",,,,,"35.35",
"1737990900.112",,"798733",,,,
"1737990900.125",,,,,"35.35",
"1737990900.149",,"798769",,,,
"1737990900.162",,,,,"35.35",
"1737990900.182",,"798803",,,,
"1737990900.198",,,,,"35.45",
"1737990900.219",,"798839",,,,
"1737990900.231",,,,,"35.25",
"1737990900.256",,"798874",,,,
"1737990900.268",,,,,"35.3",
"1737990900.289",,"798910",,,,
"1737990900.306",,,,,"35.35",
"1737990900.326",,"798946",,,,
"1737990900.338",,,,,"35.3",
"1737990900.358",,"798981",,,,
"1737990900.375",,,,,"35.35",
"1737990900.395",,"799016",,,,
"1737990900.407",,,,,"35.4",
"1737990900.432",,"799051",,,,
"1737990900.444",,,,,"35.45",
"1737990900.465",,"799087",,,,
"1737990900.481",,,,,"35.25",
"1737990900.502",,"799122",,,,
"1737990900.514",,,,,"35.35",
"1737990900.538",,"799158",,,,
"1737990900.551",,,,,"35.35",
"1737990900.571",,"799193",,,,
"1737990900.588",,,,,"35.4",
"1737990900.608",,"799228",,,,
"1737990900.62",,,,,"35.25",
"1737990900.645",,"799263",,,,
"1737990900.657",,,,,"35.4",
"1737990900.678",,"799299",,,,
"1737990900.694",,,,,"35.3",
"1737990900.715",,"799334",,,,
"1737990900.727",,,,,"35.4",
"1737990900.751",,"799370",,,,
"1737990900.764",,,,,"35.45",
"1737990900.784",,"799405",,,,
"1737990900.797",,,,,"35.4",
"1737990900.821",,"799440",,,,
"1737990900.833",,,,,"35.45",
"1737990900.854",,"799476",,,,
"1737990900.87",,,,,"35.4",
"1737990900.891",,"799511",,,,
"1737990900.903",,,,,"35.4",
"1737990900.928",,"799547",,,,
"1737990900.94",,,,,"35.3",
"1737990900.96",,"799582",,,,
"1737990900.977",,,,,"35.45",
"1737990900.997",,"799618",,,,
"1737990901.01",,,,,"35.25",
"1737990901.034",,"799652",,,,
"1737990901.046",,,,,"35.45",
"1737990901.067",,"799688",,,,
"1737990901.083",,,,,"35.45",
"1737990901.104",,"799723",,,,
"1737990901.116",,,,,"35.35",
"1737990901.141",,"799759",,,,
"1737990901.153",,,,,"35.45",
"1737990901.174",,"799794",,,,
"1737990901.208",,,,,"35.4",
"1737990901.21",,"799830",,,,
"1737990901.222",,,,,"35.35",
"1737990901.247",,"799864",,,,
"1737990901.259",,,,,"35.4",
"1737990901.28",,"799900",,,,
"1737990901.293",,,,,"35.45",
"1737990901.317",,"799935",,,,
"1737990901.329",,,,,"35.45",
"1737990901.35",,"799971",,,,
"1737990901.366",,,,,"35.4",
"1737990901.386",,"800006",,,,
"1737990901.399",,,,,"35.45",
"1737990901.423",,"800041",,,,
"1737990901.435",,,,,"35.45",
"1737990901.456",,"800077",,,,
"1737990901.472",,,,,"35.45",
"1737990901.493",,"800112",,,,
"1737990901.505",,,,,"35.45",
"1737990901.53",,"800148",,,,
"1737990901.542",,,,,"35.45",
"1737990901.563",,"800183",,,,
"1737990901.579",,,,,"35.3",
"1737990901.599",,"800219",,,,
"1737990901.612",,,,,"35.4",
"1737990901.636",,"800253",,,,
"1737990901.648",,,,,"35.35",
"1737990901.669",,"800289",,,,
"1737990901.685",,,,,"35.45",
"1737990901.706",,"800324",,,,
"1737990901.718",,,,,"35.45",
"1737990901.743",,"800360",,,,
"1737990901.755",,,,,"35.45",
"1737990901.775",,"800395",,,,
"1737990901.788",,,,,"35.45",
"1737990901.812",,"800431",,,,
"1737990901.825",,,,,"35.4",
"1737990901.845",,"800465",,,,
"1737990901.861",,,,,"35.45",
"1737990901.882",,"800501",,,,
"1737990901.894",,,,,"35.35",
"1737990901.919",,"800536",,,,
"1737990901.931",,,,,"35.35",
"1737990901.952",,"800572",,,,
"1737990901.968",,,,,"35.45",
"1737990901.988",,"800608",,,,
"1737990902.001",,,,,"35.4",
"1737990902.025",,"800643",,,,
"1737990902.038",,,,,"35.35",
"1737990902.058",,"800678",,,,
"1737990902.075",,,,,"35.45",
"1737990902.095",,"800713",,,,
"1737990902.107",,,,,"35.45",
"1737990902.132",,"800749",,,,
"1737990902.144",,,,,"35.45",
"1737990902.164",,"800784",,,,
"1737990902.181",,,,,"35.45",
"1737990902.201",,"800820",,,,
"1737990902.214",,,,,"35.45",
"1737990902.238",,"800855",,,,
"1737990902.251",,,,,"35.4",
"1737990902.271",,"800890",,,,
"1737990902.283",,,,,"35.45",
"1737990902.308",,"800925",,,,
"1737990902.32",,,,,"35.45",
"1737990902.341",,"800961",,,,
"1737990902.357",,,,,"35.45",
"1737990902.377",,"800996",,,,
"1737990902.39",,,,,"35.4",
"1737990902.414",,"801032",,,,
"1737990902.427",,,,,"35.45",
"1737990902.447",,"801067",,,,
"1737990902.464",,,,,"35.45",
"1737990902.484",,"801102",,,,
"1737990902.496",,,,,"35.45",
"1737990902.521",,"801137",,,,
"1737990902.533",,,,,"35.35",
"1737990902.554",,"801173",,,,
"1737990902.57",,,,,"35.45",
"1737990902.591",,"801209",,,,
"1737990902.603",,,,,"35.45",
"1737990902.627",,"801244",,,,
"1737990902.64",,,,,"35.4",
"1737990902.66",,"801280",,,,
"1737990902.676",,,,,"35.35",
"1737990902.697",,"801314",,,,
"1737990902.709",,,,,"35.45",
"1737990902.734",,"801350",,,,
"1737990902.746",,,,,"35.35",
"1737990902.767",,"801385",,,,
"1737990902.779",,,,,"35.45",
"1737990902.803",,"801421",,,,
"1737990902.816",,,,,"35.4",
"1737990902.836",,"801456",,,,
"1737990902.853",,,,,"35.45",
"1737990902.873",,"801491",,,,
"1737990902.885",,,,,"35.4",
"1737990902.91",,"801526",,,,
"1737990902.922",,,,,"35.45",
"1737990902.943",,"801562",,,,
"1737990902.959",,,,,"35.4",
"1737990902.98",,"801597",,,,
"1737990902.992",,,,,"35.4",
"1737990903.016",,"801633",,,,
"1737990903.029",,,,,"35.45",
"1737990903.049",,"801668",,,,
"1737990903.066",,,,,"35.45",
"1737990903.086",,"801703",,,,
"1737990903.098",,,,,"35.45",
"1737990903.123",,"801739",,,,
"1737990903.135",,,,,"35.4",
"1737990903.156",,"801774",,,,
"1737990903.172",,,,,"35.45",
"1737990903.193",,"801810",,,,
"1737990903.205",,,,,"35.45",
"1737990903.225",,"801845",,,,
"1737990903.242",,,,,"35.4",
"1737990903.262",,"801881",,,,
"1737990903.275",,,,,"35.45",
"1737990903.299",,"801915",,,,
"1737990903.311",,,,,"35.45",
"1737990903.332",,"801951",,,,
"1737990903.348",,,,,"35.45",
"1737990903.369",,"801986",,,,
"1737990903.381",,,,,"35.45",
"1737990903.406",,"802022",,,,
"1737990903.418",,,,,"35.45",
"1737990903.438",,"802057",,,,
"1737990903.455",,,,,"35.45",
"1737990903.475",,"802093",,,,
"1737990903.487",,,,,"35.45",
"1737990903.512",,"802127",,,,
"1737990903.525",,,,,"35.25",
"1737990903.545",,"802163",,,,
"1737990903.561",,,,,"35.45",
"1737990903.582",,"802198",,,,
"1737990903.594",,,,,"35.4",
"1737990903.619",,"802234",,,,
"1737990903.631",,,,,"35.45",
"1737990903.651",,"802269",,,,
"1737990903.668",,,,,"35.45",
"1737990903.688",,"802305",,,,
"1737990903.7",,,,,"35.4",
"1737990903.721",,"802340",,,,
"1737990903.738",,,,,"35.45",
"1737990903.758",,"802375",,,,
"1737990903.77",,,,,"35.45",
"1737990903.795",,"802411",,,,
"1737990903.807",,,,,"35.45",
"1737990903.827",,"802446",,,,
"1737990903.844",,,,,"35.4",
"1737990903.865",,"802482",,,,
"1737990903.877",,,,,"35.45",
"1737990903.901",,"802516",,,,
"1737990903.913",,,,,"35.4",
"1737990903.934",,"802552",,,,
"1737990903.95",,,,,"35.45",
"1737990903.971",,"802587",,,,
"1737990903.983",,,,,"35.45",
"1737990904.008",,"802623",,,,
"1737990904.02",,,,,"35.45",
"1737990904.041",,"802658",,,,
"1737990904.057",,,,,"35.45",
"1737990904.077",,"802694",,,,
"1737990904.09",,,,,"35.45",
"1737990904.114",,"802728",,,,
"1737990904.127",,,,,"35.45",
"1737990904.147",,"802764",,,,
"1737990904.159",,,,,"35.45",
"1737990904.184",,"802799",,,,
"1737990904.196",,,,,"35.45",
"1737990904.216",,"802835",,,,
"1737990904.233",,,,,"35.45",
"1737990904.253",,"802871",,,,
"1737990904.266",,,,,"35.45",
"1737990904.29",,"802906",,,,
"1737990904.302",,,,,"35.45",
"1737990904.324",,"802941",,,,
"1737990904.339",,,,,"35.45",
"1737990904.36",,"802976",,,,
"1737990904.372",,,,,"35.45",
"1737990904.397",,"803012",,,,
"1737990904.409",,,,,"35.45",
"1737990904.429",,"803047",,,,
"1737990904.446",,,,,"35.45",
"1737990904.466",,"803083",,,,
"1737990904.479",,,,,"35.45",
"1737990904.503",,"803118",,,,
"1737990904.515",,,,,"35.45",
"1737990904.536",,"803153",,,,
"1737990904.552",,,,,"35.45",
"1737990904.573",,"803188",,,,
"1737990904.585",,,,,"35.45",
"1737990904.61",,"803224",,,,
"1737990904.622",,,,,"35.45",
"1737990904.643",,"803259",,,,
"1737990904.655",,,,,"35.5",
"1737990904.679",,"803295",,,,
"1737990904.692",,,,,"35.45",
"1737990904.712",,"803330",,,,
"1737990904.728",,,,,"35.45",
"1737990904.749",,"803365",,,,
"1737990904.761",,,,,"35.45",
"1737990904.786",,"803400",,,,
"1737990904.798",,,,,"35.45",
"1737990904.819",,"803436",,,,
"1737990904.835",,,,,"35.45",
"1737990904.855",,"803472",,,,
"1737990904.868",,,,,"35.45",
"1737990904.892",,"803507",,,,
"1737990904.905",,,,,"35.45",
"1737990904.925",,"803543",,,,
"1737990904.942",,,,,"35.45",
"1737990904.962",,"803577",,,,
"1737990904.974",,,,,"35.45",
"1737990904.999",,"803613",,,,
"1737990905.011",,,,,"35.45",
"1737990905.032",,"803648",,,,
"1737990905.048",,,,,"35.45",
"1737990905.069",,"803684",,,,
"1737990905.081",,,,,"35.45",
"1737990905.105",,"803719",,,,
"1737990905.118",,,,,"35.45",
"1737990905.138",,"803755",,,,
"1737990905.15",,,,,"35.45",
"1737990905.175",,"803789",,,,
"1737990905.187",,,,,"35.45",
"1737990905.208",,"803825",,,,
"1737990905.224",,,,,"35.45",
"1737990905.245",,"803860",,,,
"1737990905.257",,,,,"35.5",
"1737990905.281",,"803896",,,,
"1737990905.294",,,,,"35.45",
"1737990905.314",,"803931",,,,
"1737990905.331",,,,,"35.45",
"1737990905.351",,"803966",,,,
"1737990905.363",,,,,"35.45",
"1737990905.388",,"804002",,,,
"1737990905.4",,,,,"35.45",
"1737990905.421",,"804037",,,,
"1737990905.437",,,,,"35.45",
"1737990905.458",,"804073",,,,
"1737990905.47",,,,,"35.45",
"1737990905.494",,"804108",,,,
"1737990905.507",,,,,"35.45",
"1737990905.527",,"804144",,,,
"1737990905.544",,,,,"35.45",
"1737990905.564",,"804178",,,,
"1737990905.577",,,,,"35.45",
"1737990905.601",,"804214",,,,
"1737990905.613",,,,,"35.45",
"1737990905.634",,"804249",,,,
"1737990905.646",,,,,"35.45",
"1737990905.671",,"804285",,,,
"1737990905.683",,,,,"35.45",
"1737990905.703",,"804320",,,,
"1737990905.72",,,,,"35.45",
"1737990905.74",,"804356",,,,
"1737990905.752",,,,,"35.4",
"1737990905.777",,"804390",,,,
"1737990905.789",,,,,"35.45",
"1737990905.81",,"804426",,,,
"1737990905.826",,,,,"35.45",
"1737990905.847",,"804461",,,,
"1737990905.859",,,,,"35.45",
"1737990905.883",,"804497",,,,
"1737990905.896",,,,,"35.45",
"1737990905.917",,"804532",,,,
"1737990905.933",,,,,"35.5",
"1737990905.953",,"804568",,,,
"1737990905.966",,,,,"35.45",
"1737990905.99",,"804603",,,,
"1737990906.002",,,,,"35.45",
"1737990906.023",,"804638",,,,
"1737990906.039",,,,,"35.45",
"1737990906.06",,"804674",,,,
"1737990906.072",,,,,"35.45",
"1737990906.097",,"804709",,,,
"1737990906.109",,,,,"35.45",
"1737990906.129",,"804745",,,,
"1737990906.142",,,,,"35.45",
"1737990906.166",,"804780",,,,
"1737990906.178",,,,,"35.45",
"1737990906.199",,"804815",,,,
"1737990906.215",,,,,"35.45",
"1737990906.236",,"804850",,,,
"1737990906.248",,,,,"35.45",
"1737990906.273",,"804886",,,,
"1737990906.285",,,,,"35.45",
"1737990906.305",,"804921",,,,
"1737990906.322",,,,,"35.45",
"1737990906.342",,"804957",,,,
"1737990906.355",,,,,"35.45",
"1737990906.379",,"804992",,,,
"1737990906.391",,,,,"35.45",
"1737990906.412",,"805027",,,,
"1737990906.428",,,,,"35.45",
"1737990906.449",,"805062",,,,
"1737990906.461",,,,,"35.45",
"1737990906.486",,"805098",,,,
"1737990906.498",,,,,"35.45",
"1737990906.519",,"805134",,,,
"1737990906.535",,,,,"35.5",
"1737990906.555",,"805169",,,,
"1737990906.568",,,,,"35.45",
"1737990906.592",,"805204",,,,
"1737990906.604",,,,,"35.45",
"1737990906.625",,"805239",,,,
"1737990906.637",,,,,"35.5",
"1737990906.662",,"805275",,,,
"1737990906.674",,,,,"35.45",
"1737990906.695",,"805310",,,,
"1737990906.711",,,,,"35.45",
"1737990906.731",,"805346",,,,
"1737990906.744",,,,,"35.5",
"1737990906.768",,"805381",,,,
"1737990906.781",,,,,"35.45",
"1737990906.801",,"805416",,,,
"1737990906.818",,,,,"35.45",
"1737990906.838",,"805451",,,,
"1737990906.85",,,,,"35.45",
"1737990906.875",,"805487",,,,
"1737990906.887",,,,,"35.45",
"1737990906.908",,"805522",,,,
"1737990906.924",,,,,"35.45",
"1737990906.944",,"805558",,,,
"1737990906.957",,,,,"35.45",
"1737990906.982",,"805593",,,,
"1737990906.993",,,,,"35.35",
"1737990907.014",,"805628",,,,
"1737990907.031",,,,,"35.45",
"1737990907.051",,"805663",,,,
"1737990907.063",,,,,"35.45",
"1737990907.084",,"805699",,,,
"1737990907.1",,,,,"35.45",
"1737990907.12",,"805735",,,,
"1737990907.133",,,,,"35.5",
"1737990907.157",,"805770",,,,
"1737990907.17",,,,,"35.45",
"1737990907.19",,"805806",,,,
"1737990907.207",,,,,"35.45",
"1737990907.227",,"805840",,,,
"1737990907.239",,,,,"35.45",
"1737990907.264",,"805876",,,,
"1737990907.276",,,,,"35.45",
"1737990907.297",,"805911",,,,
"1737990907.313",,,,,"35.45",
"1737990907.333",,"805947",,,,
"1737990907.346",,,,,"35.45",
"1737990907.371",,"805982",,,,
"1737990907.383",,,,,"35.45",
"1737990907.403",,"806018",,,,
"1737990907.42",,,,,"35.45",
"1737990907.44",,"806052",,,,
"1737990907.452",,,,,"35.45",
"1737990907.477",,"806088",,,,
"1737990907.489",,,,,"35.5",
"1737990907.51",,"806123",,,,
"1737990907.526",,,,,"35.45",
"1737990907.547",,"806159",,,,
"1737990907.559",,,,,"35.45",
"1737990907.579",,"806194",,,,
"1737990907.596",,,,,"35.45",
"1737990907.617",,"806230",,,,
"1737990907.628",,,,,"35.45",
"1737990907.653",,"806265",,,,
"1737990907.665",,,,,"35.45",
"1737990907.686",,"806300",,,,
"1737990907.702",,,,,"35.45",
"1737990907.723",,"806336",,,,
"1737990907.735",,,,,"35.45",
"1737990907.759",,"806371",,,,
"1737990907.772",,,,,"35.45",
"1737990907.792",,"806407",,,,
"1737990907.809",,,,,"35.45",
"1737990907.829",,"806441",,,,
"1737990907.841",,,,,"35.45",
"1737990907.866",,"806477",,,,
"1737990907.878",,,,,"35.45",
"1737990907.899",,"806512",,,,
"1737990907.915",,,,,"35.45",
"1737990907.935",,"806548",,,,
"1737990907.948",,,,,"35.45",
"1737990907.972",,"806583",,,,
"1737990907.985",,,,,"35.45",
"1737990908.005",,"806619",,,,
"1737990908.017",,,,,"35.45",
"1737990908.042",,"806653",,,,
"1737990908.054",,,,,"35.45",
"1737990908.075",,"806689",,,,
"1737990908.091",,,,,"35.45",
"1737990908.112",,"806724",,,,
"1737990908.124",,,,,"35.45",
"1737990908.148",,"806760",,,,
"1737990908.161",,,,,"35.45",
"1737990908.181",,"806795",,,,
"1737990908.198",,,,,"35.45",
"1737990908.219",,"806831",,,,
"1737990908.231",,,,,"35.45",
"1737990908.255",,"806866",,,,
"1737990908.267",,,,,"35.5",
"1737990908.288",,"806901",,,,
"1737990908.304",,,,,"35.45",
"1737990908.325",,"806937",,,,
"1737990908.337",,,,,"35.45",
"1737990908.361",,"806972",,,,
"1737990908.374",,,,,"35.45",
"1737990908.394",,"807008",,,,
"1737990908.411",,,,,"35.45",
"1737990908.431",,"807043",,,,
"1737990908.443",,,,,"35.45",
"1737990908.468",,"807078",,,,
"1737990908.48",,,,,"35.45",
"1737990908.501",,"807113",,,,
"1737990908.513",,,,,"35.45",
"1737990908.538",,"807149",,,,
"1737990908.55",,,,,"35.45",
"1737990908.57",,"807184",,,,
"1737990908.587",,,,,"35.45",
"1737990908.607",,"807220",,,,
"1737990908.62",,,,,"35.5",
"1737990908.644",,"807255",,,,
"1737990908.656",,,,,"35.45",
"1737990908.677",,"807290",,,,
"1737990908.694",,,,,"35.45",
"1737990908.714",,"807325",,,,
"1737990908.726",,,,,"35.45",
"1737990908.751",,"807361",,,,
"1737990908.763",,,,,"35.45",
"1737990908.783",,"807397",,,,
"1737990908.8",,,,,"35.45",
"1737990908.821",,"807432",,,,
"1737990908.833",,,,,"35.45",
"1737990908.857",,"807468",,,,
"1737990908.869",,,,,"35.45",
"1737990908.89",,"807502",,,,
"1737990908.906",,,,,"35.45",
"1737990908.927",,"807538",,,,
"1737990908.939",,,,,"35.45",
"1737990908.964",,"807573",,,,
"1737990908.976",,,,,"35.45",
"1737990908.996",,"807609",,,,
"1737990909.009",,,,,"35.45",
"1737990909.033",,"807644",,,,
"1737990909.045",,,,,"35.45",
"1737990909.066",,"807680",,,,
"1737990909.082",,,,,"35.45",
"1737990909.103",,"807714",,,,
"1737990909.115",,,,,"35.45",
"1737990909.14",,"807750",,,,
"1737990909.152",,,,,"35.45",
"1737990909.172",,"807785",,,,
"1737990909.189",,,,,"35.45",
"1737990909.209",,"807821",,,,
"1737990909.222",,,,,"35.45",
"1737990909.246",,"807856",,,,
"1737990909.258",,,,,"35.45",
"1737990909.279",,"807891",,,,
"1737990909.295",,,,,"35.45",
"1737990909.316",,"807926",,,,
"1737990909.328",,,,,"35.5",
"1737990909.353",,"807962",,,,
"1737990909.365",,,,,"35.45",
"1737990909.385",,"807998",,,,
"1737990909.402",,,,,"35.45",
"1737990909.422",,"808033",,,,
"1737990909.435",,,,,"35.45",
"1737990909.459",,"808069",,,,
"1737990909.472",,,,,"35.45",
"1737990909.492",,"808103",,,,
"1737990909.504",,,,,"35.45",
"1737990909.529",,"808139",,,,
"1737990909.541",,,,,"35.5",
"1737990909.562",,"808174",,,,
"1737990909.578",,,,,"35.5",
"1737990909.598",,"808210",,,,
"1737990909.611",,,,,"35.45",
"1737990909.635",,"808245",,,,
"1737990909.648",,,,,"35.45",
"1737990909.668",,"808281",,,,
"1737990909.685",,,,,"35.45",
"1737990909.705",,"808315",,,,
"1737990909.717",,,,,"35.45",
"1737990909.742",,"808351",,,,
"1737990909.754",,,,,"35.45",
"1737990909.775",,"808386",,,,
"1737990909.791",,,,,"35.45",
"1737990909.811",,"808422",,,,
"1737990909.824",,,,,"35.45",
"1737990909.848",,"808457",,,,
"1737990909.861",,,,,"35.45",
"1737990909.881",,"808493",,,,
"1737990909.897",,,,,"35.45",
"1737990909.918",,"808528",,,,
"1737990909.93",,,,,"35.45",
"1737990909.955",,"808563",,,,
"1737990909.967",,,,,"35.45",
"1737990909.987",,"808599",,,,
"1737990910",,,,,"35.45",
"1737990910.024",,"808634",,,,
"1737990910.037",,,,,"35.45",
"1737990910.057",,"808670",,,,
"1737990910.074",,,,,"35.45",
"1737990910.094",,"808705",,,,
"1737990910.106",,,,,"35.45",
"1737990910.131",,"808740",,,,
"1737990910.143",,,,,"35.45",
"1737990910.164",,"808775",,,,
"1737990910.18",,,,,"35.45",
"1737990910.201",,"808811",,,,
"1737990910.213",,,,,"35.45",
"1737990910.237",,"808846",,,,
"1737990910.25",,,,,"35.45",
"1737990910.27",,"808882",,,,
"1737990910.286",,,,,"35.45",
"1737990910.307",,"808916",,,,
"1737990910.319",,,,,"35.45",
"1737990910.344",,"808952",,,,
"1737990910.356",,,,,"35.45",
"1737990910.377",,"808987",,,,
"1737990910.393",,,,,"35.45",
"1737990910.413",,"809023",,,,
"1737990910.426",,,,,"35.45",
"1737990910.446",,"809058",,,,
"1737990910.463",,,,,"35.45",
"1737990910.483",,"809094",,,,
"1737990910.495",,,,,"35.45",
"1737990910.52",,"809129",,,,
